date,open_p,close_p,volume
2015-01-01,3999.032961874477,4047.3959626225515,794520
2015-01-02,4048.0254989118926,3999.8250980385674,2383118
2015-01-05,4000.8109606603853,3953.0022061122227,804465
2015-01-06,3951.29150916264,3994.669464793072,790411
2015-01-07,3996.2462116589572,4051.206132665265,815208
2015-01-08,4051.8928273445954,4037.0724399418423,797990
2015-01-09,4035.644444064002,4101.360078350956,2398987
2015-01-12,4101.556875836572,4085.420685803454,784333
2015-01-13,4084.647094731162,4096.0418456158095,770336
2015-01-14,4096.599117684237,4082.7185987497614,779545
2015-01-15,4083.681457994095,4062.2222064889975,792134
2015-01-16,4062.759960024472,4018.549931610124,2354118
2015-01-19,4017.679388068933,3976.80626428956,808490
2015-01-20,3975.5017226167865,3973.741432046487,800384
2015-01-21,3972.2673451831433,3955.92941672065,777057
2015-01-22,3957.0223871168764,3915.3372060084725,816801
2015-01-23,3916.4653579458245,3928.2211112701466,2361283
2015-01-26,3928.0624875922526,3964.9971058751935,787026
2015-01-27,3964.221546844646,3933.7952794218063,796564
2015-01-28,3934.1727420157154,3861.098171272819,793309
2015-01-29,3861.1009494312166,3870.438330496036,790921
2015-01-30,3871.872263272204,3995.4053170880998,2392406
2015-02-02,3993.1557201440087,4042.487719259259,786985
2015-02-03,4042.042205165977,4051.5483099998323,787769
2015-02-04,4052.62027630365,4028.009639031608,795468
2015-02-05,4028.69907567563,4063.669162642795,810875
2015-02-06,4062.4497643881805,4010.1078428773553,2363132
2015-02-09,4009.627917482094,4014.891840562389,799008
2015-02-10,4016.015267874307,3986.0269124932065,788126
2015-02-11,3984.9410704523193,3979.5025882548944,799989
2015-02-12,3979.2546982321905,3995.2821128098158,798862
2015-02-13,3996.3216116978124,4074.7295422785423,2368290
2015-02-16,4075.477456169148,4059.842841073543,799912
2015-02-17,4059.9390896267755,4046.344565986736,784078
2015-02-18,4046.4411510332743,4045.962133067655,799715
2015-02-19,4045.64563156968,4013.6834415524527,793768
2015-02-20,4013.091986429166,4001.1728186896944,2382197
2015-02-23,4002.407039754801,4032.9601424621383,788430
2015-02-24,4032.7793959011424,4074.9521605004934,781212
2015-02-25,4075.290648007464,4118.638679273173,790686
2015-02-26,4118.704713765472,4136.852714271228,770313
2015-02-27,4138.180684254068,4203.817025446947,2388995
2015-03-02,4205.091718790174,4165.182689771158,794918
2015-03-03,4168.081855984692,4137.16464577925,802079
2015-03-04,4136.67168877594,4134.263305176495,793041
2015-03-05,4136.764210301357,4141.2937139605565,789807
2015-03-06,4142.024259585873,4110.810200842169,2387579
2015-03-09,4109.784473876061,4101.05692654857,796857
2015-03-10,4099.228814849723,4065.5039632493254,803719
2015-03-11,4066.9716327130504,4072.1153665674105,785470
2015-03-12,4073.281326250573,4034.231863604223,791853
2015-03-13,4034.0606928198267,4023.7183860133696,2351358
2015-03-16,4021.92579447161,3916.320344255804,786621
2015-03-17,3915.852819134409,3882.650186648779,792739
2015-03-18,3881.263321434706,3909.9798529313275,786630
2015-03-19,3910.04818429332,3898.9360367864238,786423
2015-03-20,3899.2186261737897,3871.8821091808672,2394602
2015-03-23,3870.8819955195236,3856.3771673919964,783380
2015-03-24,3855.4414453024506,3914.574989990944,804482
2015-03-25,3914.560026304195,3969.207024754803,785878
2015-03-26,3969.85782929548,3967.030946484665,801488
2015-03-27,3966.1589079537794,3999.0764850660526,2379860
2015-03-30,3999.52712798891,4017.3793687026737,800112
2015-03-31,4019.8004727864045,3999.404732071356,801121
2015-04-01,3999.412605456676,3929.772182599199,793900
2015-04-02,3930.213215175627,3976.5706223481484,798271
2015-04-03,3976.026636633782,3858.338399568301,2395770
2015-04-06,3858.7504025143044,3885.158240160636,790234
2015-04-07,3885.3996259179694,3919.104147746647,780005
2015-04-08,3919.5617632726926,3978.6226521260187,795378
2015-04-09,3977.609817235497,3899.5994038084264,792690
2015-04-10,3898.317196849766,3848.740555369966,2404586
2015-04-13,3848.2325978767235,3870.5178924684615,776822
2015-04-14,3871.2071568081456,3824.8548505737886,788720
2015-04-15,3825.9793378367112,3843.909489367866,802249
2015-04-16,3844.6250928141794,3806.658143473473,798427
2015-04-17,3805.586894394288,3854.9508520602917,2388720
2015-04-20,3854.279527568754,3856.8702600954553,767485
2015-04-21,3856.803633192736,3839.597037773291,779638
2015-04-22,3839.983270375082,3847.200681735382,781841
2015-04-23,3848.1737213521533,3815.584241218129,784266
2015-04-24,3815.3559293036124,3823.679194263957,2361445
2015-04-27,3822.785294329197,3809.1984832346716,786300
2015-04-28,3808.5622976831214,3823.6569422105226,803379
2015-04-29,3823.1104147398178,3814.110225145612,796756
2015-04-30,3813.352117579184,3790.3755984143795,798377
2015-05-01,3790.7142858243574,3781.4360324952495,2360428
2015-05-04,3781.4663337892357,3777.0240964947507,795059
2015-05-05,3775.8224336673497,3783.672173399928,795774
2015-05-06,3786.2535650011705,3820.125673704818,800539
2015-05-07,3819.898914384224,3839.349027411698,788710
2015-05-08,3838.0575747347916,3849.069305579049,2385776
2015-05-11,3849.755234815966,3808.4574195911564,784354
2015-05-12,3808.0438230376217,3811.1848319061955,791813
2015-05-13,3811.4628016751776,3789.25552388228,797499
2015-05-14,3788.3560184971643,3781.6705569456362,783729
2015-05-15,3782.884016614051,3715.4407493250915,2396354
2015-05-18,3716.9747029224195,3639.7614929670713,783038
2015-05-19,3639.394772314808,3656.904187130506,783954
2015-05-20,3656.662619152897,3648.8230828186643,790879
2015-05-21,3649.9962030156685,3612.2097688570134,785154
2015-05-22,3612.8395643526533,3621.869679500752,2390837
2015-05-25,3621.3986464200534,3614.3431881323954,777868
2015-05-26,3615.686420668925,3617.661585571841,786955
2015-05-27,3616.073953220098,3584.8329334494288,776321
2015-05-28,3583.9246792143413,3570.429892398158,813584
2015-05-29,3570.6460445629737,3589.207475797175,2377378
2015-06-01,3588.531674413876,3659.1812076377364,801998
2015-06-02,3659.2141566139003,3664.987225973997,796912
2015-06-03,3664.1399572223236,3645.385035110896,794267
2015-06-04,3645.6836689475595,3693.4721138016057,781294
2015-06-05,3693.4175954609177,3689.993579914335,2364245
2015-06-08,3688.9455546229556,3719.2352655418877,786055
2015-06-09,3719.555196089613,3705.409781772364,775105
2015-06-10,3705.010054938481,3661.257594081677,783449
2015-06-11,3660.507165171499,3621.588902063116,797475
2015-06-12,3619.7622090075092,3503.17566082361,2342738
2015-06-15,3503.831591002337,3480.3202060891717,796586
2015-06-16,3479.778991218059,3454.0713050357836,809410
2015-06-17,3455.0813551685255,3452.3981740933473,790695
2015-06-18,3454.5807073152555,3461.6311855203676,777208
2015-06-19,3462.804482327108,3327.16604994554,2364187
2015-06-22,3327.6959110856687,3340.9112844013207,786838
2015-06-23,3340.567970156694,3332.243271451921,793804
2015-06-24,3333.267161991886,3336.4938334152766,778079
2015-06-25,3336.715907094102,3312.2970864869753,803908
2015-06-26,3312.5756111828873,3286.2251421378273,2375443
2015-06-29,3287.069776406807,3242.8472968583624,781951
2015-06-30,3242.334134230402,3266.156659686504,773625
2015-07-01,3266.252418314897,3335.189194864384,791847
2015-07-02,3335.8091326969193,3333.9940477043942,797579
2015-07-03,3333.779204672972,3339.6787765186173,2384355
2015-07-06,3340.6690432958403,3386.5471708429054,787366
2015-07-07,3385.9948331419373,3427.4869439717654,774083
2015-07-08,3426.546760043163,3422.439111061789,798475
2015-07-09,3421.563078728097,3421.692932503929,775287
2015-07-10,3421.393666525149,3479.6752633945284,2368980
2015-07-13,3478.5132013878197,3465.4732571741324,792508
2015-07-14,3465.0829275563046,3477.3780179479745,786448
2015-07-15,3476.857580282413,3480.0041485190663,796487
2015-07-16,3479.682274977563,3472.112866738686,799756
2015-07-17,3469.672786735443,3436.8991164400345,2392563
2015-07-20,3437.2375667513725,3363.0167774195857,791544
2015-07-21,3362.036349605675,3381.8673770459636,787846
2015-07-22,3382.7025461762996,3367.193038829898,789231
2015-07-23,3368.02261763663,3385.3017844174196,781846
2015-07-24,3387.0874761204427,3419.7573544342326,2361561
2015-07-27,3419.8048920697033,3426.0624929447604,795441
2015-07-28,3425.318605806824,3478.0791888574677,811218
2015-07-29,3479.1295513772184,3502.187467082874,786888
2015-07-30,3501.8222498499435,3491.6978255087156,764869
2015-07-31,3490.1471281238423,3399.361344441041,2347955
2015-08-03,3398.592334488766,3356.62968972485,797842
2015-08-04,3356.9433292209596,3311.8883188888694,796348
2015-08-05,3309.4838472135534,3344.546831365875,815738
2015-08-06,3345.429973004783,3321.953225518074,777049
2015-08-07,3322.8078675935035,3281.518771586041,2350458
2015-08-10,3281.8385224212243,3297.3445714197696,781077
2015-08-11,3297.8807691981465,3310.784702328554,787596
2015-08-12,3309.90950314263,3297.8099666687226,809653
2015-08-13,3297.390818163248,3285.769727646891,793699
2015-08-14,3285.25010757595,3332.6829076911445,2367650
2015-08-17,3332.4654037691657,3364.0825811376912,791909
2015-08-18,3364.627771693886,3358.2334800711706,784547
2015-08-19,3357.5890388315574,3361.1708067907766,785911
2015-08-20,3360.9689116066593,3304.318318290207,793239
2015-08-21,3304.5545210979485,3283.2181675732295,2380267
2015-08-24,3284.2357312065637,3309.2262438197286,805740
2015-08-25,3308.8252902727,3242.001292800097,802330
2015-08-26,3240.8970431547605,3205.110372006509,796514
