date,open_p,close_p,volume
2015-01-01,4001.836405885956,3975.210278156996,791240
2015-01-02,3975.5716091233476,3926.772962165605,2384766
2015-01-05,3927.3023607844816,3961.116812941017,796117
2015-01-06,3962.0641209808014,3966.797073274869,799531
2015-01-07,3967.19005160989,4003.571227013097,793538
2015-01-08,4004.762742476744,4032.3681495791197,780900
2015-01-09,4034.179206336062,4118.967636543967,2381014
2015-01-12,4117.767578355623,4091.406799229164,782922
2015-01-13,4092.1169117068803,4128.51284693226,787952
2015-01-14,4128.583957207201,4123.969260807673,790486
2015-01-15,4125.637764861751,4140.626399470784,794791
2015-01-16,4140.212603678588,4299.759716675579,2381016
2015-01-19,4300.081705696731,4281.534577014229,777082
2015-01-20,4281.06826213228,4232.530462286253,798363
2015-01-21,4233.301537160716,4218.355664157898,805918
2015-01-22,4218.86151216451,4254.9501321533035,814975
2015-01-23,4254.5940069778035,4131.649898365457,2353359
2015-01-26,4130.9400830278655,4114.034235019152,786160
2015-01-27,4113.741276279606,4145.538788085147,784922
2015-01-28,4146.015123160588,4148.243953472524,791174
2015-01-29,4147.3925341243,4211.971228844026,790483
2015-01-30,4214.171651612799,4104.626026434443,2367329
2015-02-02,4102.8558817706435,4088.0270363356904,788991
2015-02-03,4085.9377776598985,4104.197950827769,815935
2015-02-04,4103.641316857823,4123.31210175474,786743
2015-02-05,4121.1425941842135,4081.582347450765,789258
2015-02-06,4080.7390856775237,4184.356588566248,2356428
2015-02-09,4185.654527204019,4209.779315236283,783476
2015-02-10,4211.354720648856,4126.471195838619,789221
2015-02-11,4127.528998855699,4135.481965752809,785071
2015-02-12,4135.586046970644,4108.460446265307,792723
2015-02-13,4108.943988252221,4058.8961883438187,2382562
2015-02-16,4061.0851763700894,4081.720520621286,791497
2015-02-17,4081.9604029409247,4062.315236799793,781248
2015-02-18,4059.180478323531,4092.2568864651857,827663
2015-02-19,4093.284795442619,4128.677196507362,786799
2015-02-20,4129.228145165412,4130.256304334428,2386663
2015-02-23,4131.737199981282,4205.2832413210435,780008
2015-02-24,4203.047602794584,4234.566687991822,779128
2015-02-25,4234.274615423768,4288.548840222775,786797
2015-02-26,4288.106784382891,4278.860321287408,793853
2015-02-27,4279.410790868125,4486.496239898914,2358731
2015-03-02,4486.600615683305,4448.275594456853,780597
2015-03-03,4450.035661554147,4453.4648005376985,782658
2015-03-04,4453.546051528684,4493.038823102096,795981
2015-03-05,4493.302170005488,4556.597561972402,811645
2015-03-06,4557.997272863013,4646.8523429195175,2368028
2015-03-09,4644.6575094932605,4720.965776409851,784959
2015-03-10,4721.074923379398,4727.439466150545,792256
2015-03-11,4726.764663755629,4812.27374610629,799334
2015-03-12,4811.612988123132,4773.214011462405,787478
2015-03-13,4773.568155215801,4828.142398029604,2379137
2015-03-16,4827.311633265201,4825.056340041824,803416
2015-03-17,4824.780780092409,4791.996862582522,797683
2015-03-18,4793.197106589398,4789.081225099882,802689
2015-03-19,4789.416448779654,4776.064124461106,789078
2015-03-20,4777.053633839487,4807.753283335236,2376362
2015-03-23,4808.981895335439,4848.2493125537985,782052
2015-03-24,4848.4778401956255,4904.384644543307,791776
2015-03-25,4905.587695394371,4990.796441407935,784973
2015-03-26,4989.947292661946,4992.257233898697,791566
2015-03-27,4991.59484571143,4939.842765419012,2351316
2015-03-30,4940.4448400810425,4944.755819555016,805830
2015-03-31,4944.716414550736,4912.165877439592,785320
2015-04-01,4912.368332643331,4849.846641141129,801346
2015-04-02,4851.082224391761,4841.736519399251,807139
2015-04-03,4842.143182115772,4836.173746836261,2377557
2015-04-06,4835.642210928944,4807.090547117636,784629
2015-04-07,4809.908733033663,4831.722128775013,784109
2015-04-08,4830.795297802388,4799.079329222828,786137
2015-04-09,4798.297430215203,4713.658954543337,794536
2015-04-10,4715.026292098973,4720.128901712794,2332026
2015-04-13,4719.695719921559,4713.961250712176,780429
2015-04-14,4713.159474631767,4646.434954183254,786299
2015-04-15,4647.367008472506,4685.224996789725,792920
2015-04-16,4686.788964984207,4704.166224642748,785893
2015-04-17,4704.350046286702,4669.311687585476,2368977
2015-04-20,4668.438856619193,4577.943742016631,785908
2015-04-21,4576.087370439244,4627.409727242107,799787
2015-04-22,4627.4502619105415,4700.053611174147,777294
2015-04-23,4700.5166201035445,4778.276263394529,782662
2015-04-24,4778.411527463646,4828.082135242136,2378868
2015-04-27,4826.981251622975,4828.991322427893,789036
2015-04-28,4829.369843565589,4912.014035043568,767366
2015-04-29,4911.436545708389,4939.721401470036,795104
2015-04-30,4938.276794501888,4933.010779689514,803377
2015-05-01,4934.067856356118,4947.151370780485,2357994
2015-05-04,4947.80232385513,4949.430554907017,802617
2015-05-05,4949.330567425275,4932.31779818564,789590
2015-05-06,4932.899394609774,4980.538576176402,785168
2015-05-07,4980.444224976453,4959.247151776441,784074
2015-05-08,4958.555516479362,4933.842186802793,2360559
2015-05-11,4933.225706177258,4870.1145445197435,787543
2015-05-12,4871.509366295167,4922.427607728506,792262
