date,open_p,close_p,volume
2015-01-01,70.01736050527994,69.53919980290988,785339
2015-01-02,69.48996360561144,70.01402658984115,2348528
2015-01-05,70.06176326983271,71.00116693323514,806244
2015-01-06,71.00012466870601,70.74373510618301,782283
2015-01-07,70.72806666114428,72.80956590782633,786337
2015-01-08,72.77923052739645,74.1625668093178,776514
2015-01-09,74.15446448082967,72.25290441180508,2354471
2015-01-12,72.27415833333184,72.54202628068407,784435
2015-01-13,72.52614930036376,72.8210100953216,794457
2015-01-14,72.78402358690794,73.53264285471944,793082
2015-01-15,73.47468285202608,75.00002582198664,801998
2015-01-16,75.0352316340383,73.1273774446899,2358953
2015-01-19,73.15551449971156,73.84893338683369,799874
2015-01-20,73.84298110901365,73.66668553200137,777967
2015-01-21,73.69556880530877,72.38380392811135,802937
2015-01-22,72.37763869988615,71.85755666750711,787158
2015-01-23,71.88081843173222,72.14398827294488,2333532
2015-01-26,72.17056370404228,73.12934944812721,798149
2015-01-27,73.15526943548562,75.9522944360507,778348
2015-01-28,75.9824112796305,76.84047154333085,787021
2015-01-29,76.83280805114609,76.16197979078494,813601
2015-01-30,76.23745072683353,73.76098552938387,2365895
2015-02-02,73.80331491108467,73.94122768005485,787388
2015-02-03,73.9189753741127,75.19908236754765,803961
2015-02-04,75.23106812313884,73.67533088271648,776104
2015-02-05,73.63452885742524,73.79350113892403,782818
2015-02-06,73.81348219853687,74.3433421988624,2370734
2015-02-09,74.33816076804976,75.14221366827893,796339
2015-02-10,75.16646609764769,77.33446437127168,790484
2015-02-11,77.30485913247797,78.71907505230217,787334
2015-02-12,78.76717198310165,78.94120629898825,777874
2015-02-13,79.00660463485158,81.90516140975606,2358050
2015-02-16,81.89445079524593,79.99667194051186,807325
2015-02-17,80.00447085093222,79.35695166873086,794372
2015-02-18,79.41991929441532,77.68485293539088,785334
2015-02-19,77.72000504651231,78.88833187571339,781113
2015-02-20,78.88957913831318,79.66144307755823,2366390
2015-02-23,79.70213686044133,80.13042126879148,787396
2015-02-24,80.12588408592953,79.74003783154403,777543
2015-02-25,79.74823413663925,80.80045260558597,782074
2015-02-26,80.76738298867791,80.51500003359729,795999
2015-02-27,80.50651269766051,76.17955363010459,2371536
2015-03-02,76.18488793029549,77.53988324606175,796266
2015-03-03,77.55326649642248,79.5595103179561,793830
2015-03-04,79.56234035979384,79.84297605890124,798030
