date,open_p,close_p,volume
2015-01-01,70.0088757098627,68.99875129794036,792136
2015-01-02,68.98052080784231,69.09914381438197,2351369
2015-01-05,69.0958930000283,68.19876288477064,794905
2015-01-06,68.20444575824231,68.4203869945564,789014
2015-01-07,68.39700844669191,66.6626840903911,784860
2015-01-08,66.69908821734748,67.52162660608,791916
2015-01-09,67.50872420515802,67.35085999360038,2372165
2015-01-12,67.35733728728336,66.76622167721825,790308
2015-01-13,66.79522860833458,68.3771279319801,791173
2015-01-14,68.37625073409663,69.15108917992711,801774
2015-01-15,69.13730736118602,66.7939254849432,797680
2015-01-16,66.79739795776581,63.690905786967065,2365809
2015-01-19,63.68140651552924,63.41213564569137,797622
2015-01-20,63.42864282697726,64.30545355828615,802942
2015-01-21,64.3261285547698,65.57648416682603,792019
2015-01-22,65.54492474323833,63.815716108299334,788061
2015-01-23,63.87089973653096,63.388524850622964,2366853
2015-01-26,63.37614790950262,62.567345293713856,799529
2015-01-27,62.54476691237231,60.93224238878093,794415
2015-01-28,60.920141902867584,59.5208275189856,794901
2015-01-29,59.49019156728595,59.083494303299,804389
2015-01-30,59.08989572023918,61.55686740847336,2381240
2015-02-02,61.54776896310323,61.84812453998707,793440
2015-02-03,61.88291704229077,63.290447854519805,784980
2015-02-04,63.34532248849908,63.14526057284761,791311
2015-02-05,63.13886195787225,62.20543929954617,787988
2015-02-06,62.24763548564313,64.57421610228923,2357418
2015-02-09,64.58133600940903,64.60539094859591,783226
2015-02-10,64.57211591188985,67.61006324730694,791740
2015-02-11,67.55984853727519,68.95603488369078,772116
2015-02-12,68.97603420317284,69.1937357441502,805077
2015-02-13,69.18044609168064,71.09454290915546,2397608
2015-02-16,71.11048999313255,71.50154400739615,786499
2015-02-17,71.49496677176208,70.49575517999556,783574
2015-02-18,70.53081035823593,70.88078734122482,778141
2015-02-19,70.88290329593745,70.59592775913146,788565
2015-02-20,70.5828046976477,72.59906206180429,2372852
2015-02-23,72.57350402709166,71.34036311946808,791100
2015-02-24,71.37776982521584,72.3289351102761,792939
2015-02-25,72.29617675296518,72.88638428964532,805176
2015-02-26,72.8823286202039,72.9075004094783,804251
2015-02-27,72.87680872022584,75.23792949246626,2377209
2015-03-02,75.27199669184884,74.36647280574901,785572
2015-03-03,74.33955653362288,74.48177828079146,793751
