date,open_p,close_p,volume
2015-01-01,3999.8271216230437,3978.0815875536523,792556
2015-01-02,3977.7916639388163,4012.9293868246145,2355675
2015-01-05,4013.1716917339436,4089.8677974581024,765946
2015-01-06,4090.847905003827,4090.383834402954,793396
2015-01-07,4089.648310414217,4067.234538353553,792266
2015-01-08,4068.138664459534,4092.7634641735062,790813
2015-01-09,4092.1128594607176,4038.1822409385863,2372119
2015-01-12,4037.9770569322172,4058.0475833892197,784871
2015-01-13,4057.90072328553,4113.690045299222,790371
2015-01-14,4114.0246567831755,4113.012359920776,793536
2015-01-15,4113.921556074469,4066.435309297425,805398
2015-01-16,4066.21346912304,4022.7902072644833,2354675
2015-01-19,4022.7691784061685,4070.849441925788,796655
2015-01-20,4070.493059445145,4046.00723966826,816553
2015-01-21,4045.9574056367496,4044.2382842979932,775658
2015-01-22,4042.9637203508096,4047.466650536957,778292
2015-01-23,4044.94507944677,3992.7312002778026,2392308
2015-01-26,3994.6085911331807,3975.0332023845185,803328
2015-01-27,3975.131054525606,3990.2420875342486,788913
2015-01-28,3991.7929718661544,4008.959698914203,785295
2015-01-29,4008.7727983313184,4056.426654680706,802684
2015-01-30,4055.952335722921,4010.7472378357443,2321341
2015-02-02,4011.1466609958807,4009.945956096877,778183
2015-02-03,4011.637509459167,3985.789253731075,773984
2015-02-04,3985.2326011451837,3951.8490883000236,806460
2015-02-05,3952.4141620805385,3878.5461782505445,771681
2015-02-06,3879.0472695095905,3826.969805669481,2381075
2015-02-09,3825.8127711361785,3846.077275978184,783120
2015-02-10,3844.550306080342,3857.7493700621762,774874
2015-02-11,3856.008416924745,3816.7002351790675,790167
2015-02-12,3816.9462145792845,3839.9840135767768,782845
2015-02-13,3840.6385071773966,3807.986372128722,2388545
2015-02-16,3810.078333244033,3788.6855928526497,784587
2015-02-17,3788.1696331689714,3880.9583558606905,772496
2015-02-18,3881.6394614638302,3812.376913524514,801260
2015-02-19,3809.8713031912434,3831.4716537017684,801992
2015-02-20,3829.6373953903426,3752.7100576786647,2385065
2015-02-23,3753.2989385907345,3778.9655998251365,797719
2015-02-24,3779.4197485618606,3753.3106607949153,778773
2015-02-25,3753.3595410660105,3723.180581284285,786658
2015-02-26,3723.718061963164,3711.432366002652,797618
2015-02-27,3711.687446991893,3708.1272550968024,2381379
2015-03-02,3706.6582331597083,3739.6693397643858,784658
2015-03-03,3739.2785595881573,3758.323781108159,803371
2015-03-04,3758.8004335920796,3773.1661946863646,807097
2015-03-05,3774.0526803965363,3832.9916695362617,786386
2015-03-06,3833.424585540077,3997.4313014045447,2346584
2015-03-09,3998.1313650894676,4024.1850173687153,792021
2015-03-10,4023.0625058120813,4008.1733673010926,793782
2015-03-11,4009.488063106906,4024.0060099274615,795108
2015-03-12,4023.0921163518606,4053.567296132402,801519
2015-03-13,4053.7127897742057,4053.0372643453056,2362393
2015-03-16,4052.716419483684,4067.912565964205,781203
2015-03-17,4067.0918359003576,4101.509531828706,804703
2015-03-18,4102.5289083412745,4142.3109938865555,800370
2015-03-19,4141.483679958399,4139.896264534764,782421
