date,open_p,close_p,volume
2015-01-01,3999.8614388819256,4024.0564947835073,795058
2015-01-02,4024.065261968938,4001.256356690024,2341484
2015-01-05,4001.3363455493472,4023.29339095174,792077
2015-01-06,4023.47141351391,3959.4677256321856,792394
2015-01-07,3959.9799217370214,3927.7668808539897,775983
2015-01-08,3927.20094448087,3960.2954580204887,773945
2015-01-09,3959.5238585522843,3916.3475023630876,2394261
2015-01-12,3916.797593619083,3882.966758281879,778708
2015-01-13,3884.15799225705,3860.13188546165,791340
2015-01-14,3858.677541184887,3800.150549839727,790495
2015-01-15,3799.000886418319,3827.1675488697992,796242
2015-01-16,3824.833176041195,3930.2796368161116,2387638
2015-01-19,3929.1404358217687,3947.5507011269788,777779
2015-01-20,3947.601728521227,3930.5611235989695,786664
2015-01-21,3931.695801174019,3898.9913714535865,793997
2015-01-22,3898.3797281543402,3923.208024596054,789281
2015-01-23,3921.7194962481344,3956.0835838720163,2376736
2015-01-26,3956.647214771595,3865.604087027428,783462
2015-01-27,3864.782554489737,3880.8859991221816,787111
2015-01-28,3880.624566560906,3893.6736386913867,790511
2015-01-29,3893.5625655245917,3886.147164038048,787388
2015-01-30,3886.1069751606096,3890.54334547998,2360968
2015-02-02,3891.355058318873,3954.1135161104444,791038
2015-02-03,3952.9205651341113,3825.7040202709786,805288
2015-02-04,3827.5335510235877,3891.971457227204,795697
2015-02-05,3891.2879542786122,3901.5038011289685,764087
2015-02-06,3899.6084971618,3944.0490898361445,2335619
2015-02-09,3944.00655008494,3966.3964481336475,797737
2015-02-10,3965.5965684791777,3970.741995779803,781571
2015-02-11,3969.977539489953,3922.7387412532657,785195
2015-02-12,3923.180022823254,3967.426650641076,796665
2015-02-13,3967.7239103872453,3919.0191628614357,2377348
2015-02-16,3918.9220727586203,3902.7765656562747,809608
2015-02-17,3903.0886634066987,3957.5359036581913,790959
2015-02-18,3956.958035319214,3992.915701827766,774573
2015-02-19,3992.154920268976,4027.1869477374994,792985
2015-02-20,4026.5171501346927,4115.872234685202,2388725
2015-02-23,4115.943210600419,4093.146431312678,786866
2015-02-24,4095.656737040748,4073.1153673604704,792479
2015-02-25,4071.935664908956,4120.7117404663395,791096
2015-02-26,4121.172929393957,4101.185706833209,802194
2015-02-27,4101.465057880986,4173.019224730574,2357332
2015-03-02,4173.586281420388,4134.2416845370535,806412
2015-03-03,4133.096028326896,4156.244868709577,770389
2015-03-04,4156.63274962059,4098.951238547842,769411
