date,open_p,close_p,volume
2015-01-01,120.01931597099511,120.39238689528302,777134
2015-01-02,120.39780241257351,120.30660362753218,2382181
2015-01-05,120.33960467411417,122.09063650675805,780196
2015-01-06,122.1437480251934,121.50839485734313,788676
2015-01-07,121.50434322646011,121.74475760423584,785820
2015-01-08,121.7275524408781,121.60843785129637,786921
2015-01-09,121.5648549355348,121.59853407304709,2396501
2015-01-12,121.55998730670771,122.4860467731164,765479
2015-01-13,122.46719719873651,121.5764970820539,801348
2015-01-14,121.57054875799031,120.98209946906763,785499
2015-01-15,120.95451009802034,120.02492089859709,801053
2015-01-16,120.0100426589468,120.5910936244007,2375156
2015-01-19,120.61363050370483,120.92152169513862,787436
2015-01-20,120.91596950046349,121.15136911890832,816516
2015-01-21,121.14985071103335,121.79583757873073,795385
2015-01-22,121.80350269219132,121.86779583288808,780029
2015-01-23,121.87341172258775,120.16150848658938,2356390
2015-01-26,120.15462734566836,120.51375466751038,799451
2015-01-27,120.50796736957452,120.75453643164403,810317
2015-01-28,120.72110284867955,120.51389926704243,782932
2015-01-29,120.5338810855128,120.26561597012208,804409
2015-01-30,120.26764360831001,121.80853738123089,2421741
2015-02-02,121.79848079964843,121.18995621187571,795749
2015-02-03,121.1631103387995,121.18730659106856,795894
2015-02-04,121.16512173786921,121.7787614533973,793328
2015-02-05,121.80411583971465,123.06983328642966,795643
2015-02-06,123.06666514511066,124.33051422323723,2384179
2015-02-09,124.3284322185016,124.81435270256488,817299
2015-02-10,124.79564656669591,124.43766558770913,786077
2015-02-11,124.45758380584789,124.29742234124137,775137
2015-02-12,124.29395136321541,123.80626806529052,783632
2015-02-13,123.81340513740341,124.99578934926512,2370930
2015-02-16,124.99272981910863,124.53867135275325,798400
2015-02-17,124.54180520714226,124.19515255925111,784613
2015-02-18,124.23356944843584,124.61070421712306,791404
2015-02-19,124.64328390694634,124.42750624973444,805340
2015-02-20,124.43172111222147,123.84911651286907,2397307
2015-02-23,123.85728573293162,123.46402176843087,803110
2015-02-24,123.46703680663605,122.81294851317202,797366
2015-02-25,122.80232334753545,122.55128682116464,778038
2015-02-26,122.53577433364862,122.06151334348176,783640
2015-02-27,122.08217670726316,122.46938948853935,2347487
2015-03-02,122.47093183831242,122.29218538656363,792053
2015-03-03,122.29976560614776,122.86155527836245,797704
2015-03-04,122.85214187906315,122.97317293990045,774750
2015-03-05,122.97276142790797,123.82091315975926,802367
2015-03-06,123.80824512591694,122.46613272811261,2384867
2015-03-09,122.45805468454576,123.22897955468358,782950
2015-03-10,123.24206451847927,122.65805096818292,792460
2015-03-11,122.67540056865343,122.98329415223637,776587
2015-03-12,123.00487186804467,122.28402521993671,798754
2015-03-13,122.26417033930201,121.88339722422309,2409104
2015-03-16,121.84150951297862,120.82153749250338,799439
2015-03-17,120.8219056427755,120.46721757587918,797643
2015-03-18,120.44818526774235,120.45402657088745,792739
