date,open_p,close_p,volume
2015-01-01,120.0298226675667,120.3564545948605,802176
2015-01-02,120.32341797208036,119.91141694419974,2400902
2015-01-05,119.93909583486703,120.62996233955276,793819
2015-01-06,120.64490817030092,120.90665775830416,786247
2015-01-07,120.87082077560582,119.86476675999569,764013
2015-01-08,119.87269299196201,120.37638777470215,786686
2015-01-09,120.30697989112066,121.32420381038565,2334660
2015-01-12,121.31200144724954,120.75400185989284,776756
2015-01-13,120.77193818941979,120.7407146962937,776614
2015-01-14,120.71028407863791,119.95428218114242,795400
2015-01-15,119.96193562107221,120.01768081528972,790317
2015-01-16,119.99002243222584,120.99933614674893,2371377
2015-01-19,121.02076499214454,121.2010587974025,784260
2015-01-20,121.197968983769,121.42273655492896,796444
2015-01-21,121.41116859317687,121.22457836763034,774191
2015-01-22,121.22738462563922,122.5582532881767,784614
2015-01-23,122.50993071472925,122.61323262500112,2358120
2015-01-26,122.56363718327981,121.44210371264316,787017
2015-01-27,121.45821774385877,120.20385026729065,781654
2015-01-28,120.20671229353314,119.70658895215396,789016
2015-01-29,119.70600123635468,118.24284494003015,795947
2015-01-30,118.23172852321568,119.66883472988614,2372565
2015-02-02,119.672440007375,119.4957318361709,803410
2015-02-03,119.48252159035349,119.93667185896646,792514
2015-02-04,119.905220577452,120.0602454790772,779393
2015-02-05,120.05592420499843,120.41593234012375,784653
2015-02-06,120.4347396892964,120.03268462734988,2384497
2015-02-09,120.0520536059781,120.11151249632141,794559
2015-02-10,120.12420299302748,121.4922387555449,798084
2015-02-11,121.47246725621744,121.53931268759204,803129
2015-02-12,121.56622283005518,120.49698875773886,799293
2015-02-13,120.51751435576473,120.64941758824362,2376568
2015-02-16,120.6894328437226,120.01149176231353,792077
2015-02-17,120.03166724190314,120.10344181336073,804887
2015-02-18,120.1109989694141,120.35482449872202,796446
2015-02-19,120.37491379927769,120.19660604579838,806454
2015-02-20,120.20332014276677,119.04823161396315,2380282
2015-02-23,119.07806653848691,118.36408460945859,779773
2015-02-24,118.36009334474676,118.7939064334215,782352
2015-02-25,118.82554170119839,118.70453450118626,795863
2015-02-26,118.68626451498207,118.23864953087565,804137
2015-02-27,118.21795884028624,118.97488142303646,2344229
2015-03-02,119.00298566861882,118.69615794161005,797236
2015-03-03,118.71113615476379,119.13145577964652,781457
2015-03-04,119.13318438851384,119.28289844388055,798086
2015-03-05,119.27633735812009,119.38388857762916,775601
2015-03-06,119.38332144623753,119.49388053848485,2377805
