date,open_p,close_p,volume
2015-01-01,499.97609420943434,509.92325368047165,789838
2015-01-02,510.0078340009656,499.7338555895524,2398590
2015-01-05,499.7036981647186,490.4828195533435,796298
2015-01-06,490.27923127848095,489.0639638714104,787759
2015-01-07,488.78809059386805,493.326094246393,778582
2015-01-08,493.42718380764694,502.071903968752,775653
2015-01-09,501.95439273442213,501.5130443691862,2358793
2015-01-12,501.4681150743615,491.1543018689558,801887
2015-01-13,490.98502324566016,491.26970525895985,786887
2015-01-14,491.2280548800985,483.8142477503786,788701
2015-01-15,483.6681396697837,470.1519317865632,783219
2015-01-16,470.18237978469193,473.92475229874583,2362823
2015-01-19,474.17590717021505,469.82247377729993,785415
2015-01-20,469.7934812276577,463.509771570665,790575
2015-01-21,463.82339846283344,459.8922793619747,801491
2015-01-22,459.7948334832382,463.3755807032223,794489
2015-01-23,463.378489732535,473.2975066752176,2382144
2015-01-26,473.28709069735135,484.50465027135687,776704
2015-01-27,484.60803456864454,484.0110656693684,786068
2015-01-28,484.0805669090795,484.7673475188595,796320
2015-01-29,484.75907890467477,483.0636268922257,797949
2015-01-30,482.97404123749794,481.6919121762985,2395189
2015-02-02,481.769301446378,486.0914746468902,801794
2015-02-03,486.06090377339217,487.0561889103828,777947
2015-02-04,487.3600796561381,489.8883625128251,804972
2015-02-05,489.7764526104416,491.7745374969867,794681
2015-02-06,491.8249121236808,497.553162523961,2363721
2015-02-09,497.69374832698173,505.691961645928,801271
2015-02-10,506.0227116801102,498.2260724743947,781514
2015-02-11,498.71217276118387,501.0765774673552,803658
2015-02-12,501.06269754556297,509.82404143671846,773284
2015-02-13,509.7404607443275,491.5305952436014,2401732
2015-02-16,491.61904711006065,489.32701868159603,788434
2015-02-17,489.4352901133283,486.3735828127979,804641
2015-02-18,486.3105542448536,492.8694448620434,774746
2015-02-19,492.9951315532888,506.23181147559006,791716
2015-02-20,506.10769520559705,488.0839023675319,2367325
2015-02-23,488.34346074169935,489.9631683166533,773076
2015-02-24,489.8915052785533,478.55487084897766,786046
2015-02-25,478.8305797499746,476.2615055592472,805261
2015-02-26,476.5202089225802,478.8483269820803,775218
2015-02-27,478.84668954630456,469.06799024519404,2383296
2015-03-02,469.0078487839929,461.32817412637786,805017
2015-03-03,461.7297106221773,458.90200149983554,808736
2015-03-04,458.85493228998195,466.0826543762817,769289
2015-03-05,465.9729698830595,465.6877427043745,793233
2015-03-06,465.5175729046031,449.85804741864536,2378947
2015-03-09,449.8463287663652,446.5412797853768,771296
2015-03-10,446.2816535246822,445.711289198561,810597
2015-03-11,445.7756311179074,433.63286648538866,794908
2015-03-12,433.751530704466,433.0652114112847,798941
